Day,Tankno,Experiment,Year,Diluted,DilutionFactor,Ct,Replicate,Run,Conversion,VolumeFilteredL
14,18,1,2022,N,1,NA,1,1.17.24PM,-0.44,1
14,18,1,2022,N,1,NA,2,1.17.24PM,-0.44,1
14,18,1,2022,N,1,NA,3,1.17.24PM,-0.44,1
14,18,1,2022,N,1,NA,4,1.17.24PM,-0.44,1
14,18,1,2022,N,1,NA,5,1.17.24PM,-0.44,1
14,18,1,2022,N,1,NA,6,1.17.24PM,-0.44,1
14,18,1,2022,N,1,NA,7,1.17.24PM,-0.44,1
14,18,1,2022,N,1,NA,8,1.17.24PM,-0.44,1
14,19,1,2022,N,1,NA,1,12.18.23,-0.26,1
14,19,1,2022,N,1,NA,2,12.18.23,-0.26,1
14,19,1,2022,N,1,NA,3,12.18.23,-0.26,1
14,19,1,2022,N,1,NA,4,12.18.23,-0.26,1
14,19,1,2022,N,1,39.33617783,5,12.18.23,-0.26,1
14,19,1,2022,N,1,NA,6,12.18.23,-0.26,1
14,20,1,2022,N,1,NA,1,12.18.23,-0.26,1
14,20,1,2022,N,1,NA,2,12.18.23,-0.26,1
14,20,1,2022,N,1,NA,3,12.18.23,-0.26,1
14,20,1,2022,N,1,NA,4,12.18.23,-0.26,1
14,20,1,2022,N,1,NA,5,12.18.23,-0.26,1
14,20,1,2022,N,1,NA,6,12.18.23,-0.26,1
14,21,1,2022,N,1,NA,1,12.18.23,-0.26,1
14,21,1,2022,N,1,NA,2,12.18.23,-0.26,1
14,21,1,2022,N,1,NA,3,12.18.23,-0.26,1
14,21,1,2022,N,1,NA,4,12.18.23,-0.26,1
14,21,1,2022,N,1,NA,5,12.18.23,-0.26,1
14,21,1,2022,N,1,NA,6,12.18.23,-0.26,1
16,1,1,2022,N,1,NA,1,12.18.23,-0.26,1
16,1,1,2022,N,1,NA,2,12.18.23,-0.26,1
16,1,1,2022,N,1,NA,3,12.18.23,-0.26,1
16,1,1,2022,N,1,NA,4,12.18.23,-0.26,1
16,1,1,2022,N,1,NA,5,12.18.23,-0.26,1
16,1,1,2022,N,1,NA,6,12.18.23,-0.26,1
16,2,1,2022,N,1,NA,1,12.18.23,-0.26,1
16,2,1,2022,N,1,NA,2,12.18.23,-0.26,1
16,2,1,2022,N,1,NA,3,12.18.23,-0.26,1
16,2,1,2022,N,1,NA,4,12.18.23,-0.26,1
16,2,1,2022,N,1,NA,5,12.18.23,-0.26,1
16,2,1,2022,N,1,NA,6,12.18.23,-0.26,1
16,3,1,2022,N,1,41.98674774,1,1.22.24,-1.66,1
16,3,1,2022,N,1,NA,2,1.22.24,-1.66,1
16,3,1,2022,N,1,NA,3,1.22.24,-1.66,1
16,3,1,2022,N,1,38.6694603,4,1.22.24,-1.66,1
16,3,1,2022,N,1,38.61249924,5,1.22.24,-1.66,1
16,3,1,2022,N,1,NA,6,1.22.24,-1.66,1
16,3,1,2022,N,1,NA,7,1.22.24,-1.66,1
16,3,1,2022,N,1,NA,8,1.22.24,-1.66,1
16,4,1,2022,N,1,NA,1,1.17.24PM,-0.44,1
16,4,1,2022,N,1,NA,2,1.17.24PM,-0.44,1
16,4,1,2022,N,1,NA,3,1.17.24PM,-0.44,1
16,4,1,2022,N,1,37.78399658,4,1.17.24PM,-0.44,1
16,4,1,2022,N,1,NA,5,1.17.24PM,-0.44,1
16,4,1,2022,N,1,NA,6,1.17.24PM,-0.44,1
16,4,1,2022,N,1,NA,7,1.17.24PM,-0.44,1
16,4,1,2022,N,1,NA,8,1.17.24PM,-0.44,1
16,5,1,2022,N,1,NA,1,1.18.24,-0.37,1
16,5,1,2022,N,1,NA,2,1.18.24,-0.37,1
16,5,1,2022,N,1,NA,3,1.18.24,-0.37,1
16,5,1,2022,N,1,NA,4,1.18.24,-0.37,1
16,5,1,2022,N,1,NA,5,1.18.24,-0.37,1
16,5,1,2022,N,1,NA,6,1.18.24,-0.37,1
16,5,1,2022,N,1,NA,7,1.18.24,-0.37,1
16,5,1,2022,N,1,NA,8,1.18.24,-0.37,1
16,6,1,2022,N,1,NA,1,12.21.23,-2.4,1
16,6,1,2022,N,1,NA,2,12.21.23,-2.4,1
16,6,1,2022,N,1,NA,3,12.21.23,-2.4,1
16,6,1,2022,N,1,NA,4,12.21.23,-2.4,1
16,6,1,2022,N,1,NA,5,12.21.23,-2.4,1
16,6,1,2022,N,1,NA,6,12.21.23,-2.4,1
16,7,1,2022,N,1,NA,1,1.18.24,-0.37,1
16,7,1,2022,N,1,NA,2,1.18.24,-0.37,1
16,7,1,2022,N,1,NA,3,1.18.24,-0.37,1
16,7,1,2022,N,1,NA,4,1.18.24,-0.37,1
16,7,1,2022,N,1,NA,5,1.18.24,-0.37,1
16,7,1,2022,N,1,NA,6,1.18.24,-0.37,1
16,7,1,2022,N,1,NA,7,1.18.24,-0.37,1
16,7,1,2022,N,1,NA,8,1.18.24,-0.37,1
16,8,1,2022,N,1,NA,1,1.18.24,-0.37,1
16,8,1,2022,N,1,NA,2,1.18.24,-0.37,1
16,8,1,2022,N,1,NA,3,1.18.24,-0.37,1
16,8,1,2022,N,1,NA,4,1.18.24,-0.37,1
16,8,1,2022,N,1,NA,5,1.18.24,-0.37,1
16,8,1,2022,N,1,NA,6,1.18.24,-0.37,1
16,8,1,2022,N,1,NA,7,1.18.24,-0.37,1
16,8,1,2022,N,1,NA,8,1.18.24,-0.37,1
16,9,1,2022,N,1,NA,1,1.18.24,-0.37,1
16,9,1,2022,N,1,38.18510437,2,1.18.24,-0.37,1
16,9,1,2022,N,1,NA,3,1.18.24,-0.37,1
16,9,1,2022,N,1,NA,4,1.18.24,-0.37,1
16,9,1,2022,N,1,NA,5,1.18.24,-0.37,1
16,9,1,2022,N,1,NA,6,1.18.24,-0.37,1
16,9,1,2022,N,1,NA,7,1.18.24,-0.37,1
16,9,1,2022,N,1,NA,8,1.18.24,-0.37,1
16,10,1,2022,N,1,NA,1,12.21.23,-2.4,1
16,10,1,2022,N,1,NA,2,12.21.23,-2.4,1
16,10,1,2022,N,1,NA,3,12.21.23,-2.4,1
16,10,1,2022,N,1,NA,4,12.21.23,-2.4,1
16,10,1,2022,N,1,NA,5,12.21.23,-2.4,1
16,10,1,2022,N,1,NA,6,12.21.23,-2.4,1
16,12,1,2022,N,1,NA,1,1.18.24,-0.37,1
16,12,1,2022,N,1,NA,2,1.18.24,-0.37,1
16,12,1,2022,N,1,NA,3,1.18.24,-0.37,1
16,12,1,2022,N,1,NA,4,1.18.24,-0.37,1
16,12,1,2022,N,1,NA,5,1.18.24,-0.37,1
16,12,1,2022,N,1,NA,6,1.18.24,-0.37,1
16,12,1,2022,N,1,NA,7,1.18.24,-0.37,1
16,12,1,2022,N,1,NA,8,1.18.24,-0.37,1
16,13,1,2022,N,1,NA,1,1.18.24,-0.37,1
16,13,1,2022,N,1,37.65768051,2,1.18.24,-0.37,1
16,13,1,2022,N,1,37.34121323,3,1.18.24,-0.37,1
16,13,1,2022,N,1,NA,4,1.18.24,-0.37,1
16,13,1,2022,N,1,NA,5,1.18.24,-0.37,1
16,13,1,2022,N,1,40.56602478,6,1.18.24,-0.37,1
16,13,1,2022,N,1,NA,7,1.18.24,-0.37,1
16,13,1,2022,N,1,37.67234802,8,1.18.24,-0.37,1
16,14,1,2022,N,1,NA,1,1.18.24,-0.37,1
16,14,1,2022,N,1,NA,2,1.18.24,-0.37,1
16,14,1,2022,N,1,NA,3,1.18.24,-0.37,1
16,14,1,2022,N,1,NA,4,1.18.24,-0.37,1
16,14,1,2022,N,1,NA,5,1.18.24,-0.37,1
16,14,1,2022,N,1,39.52051544,6,1.18.24,-0.37,1
16,14,1,2022,N,1,NA,7,1.18.24,-0.37,1
16,14,1,2022,N,1,NA,8,1.18.24,-0.37,1
16,15,1,2022,N,1,NA,1,12.21.23,-2.4,1
16,15,1,2022,N,1,NA,2,12.21.23,-2.4,1
16,15,1,2022,N,1,NA,3,12.21.23,-2.4,1
16,15,1,2022,N,1,NA,4,12.21.23,-2.4,1
16,15,1,2022,N,1,NA,5,12.21.23,-2.4,1
16,15,1,2022,N,1,NA,6,12.21.23,-2.4,1
16,16,1,2022,N,1,NA,1,12.21.23,-2.4,1
16,16,1,2022,N,1,NA,2,12.21.23,-2.4,1
16,16,1,2022,N,1,NA,3,12.21.23,-2.4,1
16,16,1,2022,N,1,NA,4,12.21.23,-2.4,1
16,16,1,2022,N,1,NA,5,12.21.23,-2.4,1
16,16,1,2022,N,1,NA,6,12.21.23,-2.4,1
16,17,1,2022,N,1,NA,1,12.21.23,-2.4,1
16,17,1,2022,N,1,NA,2,12.21.23,-2.4,1
16,17,1,2022,N,1,NA,3,12.21.23,-2.4,1
16,17,1,2022,N,1,NA,4,12.21.23,-2.4,1
16,17,1,2022,N,1,NA,5,12.21.23,-2.4,1
16,17,1,2022,N,1,NA,6,12.21.23,-2.4,1
16,18,1,2022,N,1,NA,1,1.18.24,-0.37,1
16,18,1,2022,N,1,NA,2,1.18.24,-0.37,1
16,18,1,2022,N,1,NA,3,1.18.24,-0.37,1
16,18,1,2022,N,1,NA,4,1.18.24,-0.37,1
16,18,1,2022,N,1,NA,5,1.18.24,-0.37,1
16,18,1,2022,N,1,NA,6,1.18.24,-0.37,1
16,18,1,2022,N,1,NA,7,1.18.24,-0.37,1
16,18,1,2022,N,1,NA,8,1.18.24,-0.37,1
16,19,1,2022,N,1,NA,1,12.21.23,-2.4,1
16,19,1,2022,N,1,NA,2,12.21.23,-2.4,1
16,19,1,2022,N,1,NA,3,12.21.23,-2.4,1
16,19,1,2022,N,1,NA,4,12.21.23,-2.4,1
16,19,1,2022,N,1,NA,5,12.21.23,-2.4,1
16,19,1,2022,N,1,NA,6,12.21.23,-2.4,1
16,20,1,2022,N,1,NA,1,1.18.24,-0.37,1
16,20,1,2022,N,1,NA,2,1.18.24,-0.37,1
16,20,1,2022,N,1,41.33992386,3,1.18.24,-0.37,1
16,20,1,2022,N,1,NA,4,1.18.24,-0.37,1
16,20,1,2022,N,1,NA,5,1.18.24,-0.37,1
16,20,1,2022,N,1,NA,6,1.18.24,-0.37,1
16,20,1,2022,N,1,37.68078613,7,1.18.24,-0.37,1
16,20,1,2022,N,1,NA,8,1.18.24,-0.37,1
16,21,1,2022,N,1,NA,1,12.21.23,-2.4,1
16,21,1,2022,N,1,NA,2,12.21.23,-2.4,1
16,21,1,2022,N,1,NA,3,12.21.23,-2.4,1
16,21,1,2022,N,1,NA,4,12.21.23,-2.4,1
16,21,1,2022,N,1,45.07376099,5,12.21.23,-2.4,1
16,21,1,2022,N,1,NA,6,12.21.23,-2.4,1
